"","year","length","value","groups","Length","Year"
"602",1995,27,0.00344579,"pred","27","1995"
"603",1995,28,0.00610871,"pred","28","1995"
"604",1995,29,0.0103355,"pred","29","1995"
"605",1995,30,0.0167464,"pred","30","1995"
"606",1995,31,0.0259909,"pred","31","1995"
"607",1995,32,0.0382753,"pred","32","1995"
"608",1995,33,0.0526117,"pred","33","1995"
"609",1995,34,0.0670251,"pred","34","1995"
"610",1995,35,0.0794509,"pred","35","1995"
"611",1995,36,0.0890244,"pred","36","1995"
"612",1995,37,0.0959235,"pred","37","1995"
"613",1995,38,0.100056,"pred","38","1995"
"614",1995,39,0.0999431,"pred","39","1995"
"615",1995,40,0.0931798,"pred","40","1995"
"616",1995,41,0.0789721,"pred","41","1995"
"617",1995,42,0.0594904,"pred","42","1995"
"618",1995,43,0.0392166,"pred","43","1995"
"619",1995,44,0.0224103,"pred","44","1995"
"620",1995,45,0.0180585,"pred","45","1995"
"621",1996,15,1.78543e-05,"pred","15","1996"
"622",1996,16,4.61154e-06,"pred","16","1996"
"623",1996,17,6.57801e-06,"pred","17","1996"
"624",1996,18,1.08206e-05,"pred","18","1996"
"625",1996,19,1.90724e-05,"pred","19","1996"
"626",1996,20,3.44618e-05,"pred","20","1996"
"627",1996,21,6.38011e-05,"pred","21","1996"
"628",1996,22,0.000122747,"pred","22","1996"
"629",1996,23,0.000234163,"pred","23","1996"
"630",1996,24,0.000451069,"pred","24","1996"
"631",1996,25,0.0008635,"pred","25","1996"
"632",1996,26,0.00167021,"pred","26","1996"
"633",1996,27,0.00316169,"pred","27","1996"
"634",1996,28,0.00572935,"pred","28","1996"
"635",1996,29,0.0097577,"pred","29","1996"
"636",1996,30,0.0154949,"pred","30","1996"
"637",1996,31,0.0231487,"pred","31","1996"
"638",1996,32,0.033086,"pred","32","1996"
"639",1996,33,0.0454326,"pred","33","1996"
"640",1996,34,0.0597179,"pred","34","1996"
"641",1996,35,0.0744845,"pred","35","1996"
"642",1996,36,0.0878236,"pred","36","1996"
"643",1996,37,0.0981828,"pred","37","1996"
"644",1996,38,0.104383,"pred","38","1996"
"645",1996,39,0.104984,"pred","39","1996"
"646",1996,40,0.0981705,"pred","40","1996"
"647",1996,41,0.0835517,"pred","41","1996"
"648",1996,42,0.0633471,"pred","42","1996"
"649",1996,43,0.0420806,"pred","43","1996"
"650",1996,44,0.0242354,"pred","44","1996"
"651",1996,45,0.0197292,"pred","45","1996"
"652",1997,15,2.55256e-05,"pred","15","1997"
"653",1997,16,1.34335e-05,"pred","16","1997"
"654",1997,17,1.68267e-05,"pred","17","1997"
"655",1997,18,1.97078e-05,"pred","18","1997"
"656",1997,19,2.40144e-05,"pred","19","1997"
"657",1997,20,3.44464e-05,"pred","20","1997"
"658",1997,21,5.79768e-05,"pred","21","1997"
"659",1997,22,0.000110364,"pred","22","1997"
"660",1997,23,0.000216848,"pred","23","1997"
"661",1997,24,0.000436256,"pred","24","1997"
"662",1997,25,0.000855597,"pred","25","1997"
"663",1997,26,0.00163463,"pred","26","1997"
"664",1997,27,0.0029733,"pred","27","1997"
"665",1997,28,0.00518879,"pred","28","1997"
"666",1997,29,0.00871206,"pred","29","1997"
"667",1997,30,0.0138972,"pred","30","1997"
"668",1997,31,0.0209403,"pred","31","1997"
"669",1997,32,0.0299302,"pred","32","1997"
"670",1997,33,0.0408842,"pred","33","1997"
"671",1997,34,0.0539282,"pred","34","1997"
"672",1997,35,0.0687299,"pred","35","1997"
"673",1997,36,0.0840429,"pred","36","1997"
"674",1997,37,0.0976778,"pred","37","1997"
"675",1997,38,0.107067,"pred","38","1997"
"676",1997,39,0.109706,"pred","39","1997"
"677",1997,40,0.103606,"pred","40","1997"
"678",1997,41,0.0887025,"pred","41","1997"
"679",1997,42,0.0676124,"pred","42","1997"
"680",1997,43,0.0451977,"pred","43","1997"
"681",1997,44,0.026196,"pred","44","1997"
"682",1997,45,0.0215614,"pred","45","1997"
"683",2003,15,8.59989e-06,"pred","15","2003"
"684",2003,16,4.98197e-06,"pred","16","2003"
"685",2003,17,8.82035e-06,"pred","17","2003"
"686",2003,18,1.69667e-05,"pred","18","2003"
"687",2003,19,3.44029e-05,"pred","19","2003"
"688",2003,20,6.93348e-05,"pred","20","2003"
"689",2003,21,0.000133214,"pred","21","2003"
"690",2003,22,0.000247082,"pred","22","2003"
"691",2003,23,0.000439242,"pred","23","2003"
"692",2003,24,0.000806531,"pred","24","2003"
"693",2003,25,0.00152764,"pred","25","2003"
"694",2003,26,0.00301929,"pred","26","2003"
"695",2003,27,0.00586238,"pred","27","2003"
"696",2003,28,0.0107205,"pred","28","2003"
"697",2003,29,0.0178997,"pred","29","2003"
"698",2003,30,0.0266589,"pred","30","2003"
"699",2003,31,0.0351418,"pred","31","2003"
"700",2003,32,0.0414091,"pred","32","2003"
"701",2003,33,0.0447003,"pred","33","2003"
"702",2003,34,0.0465274,"pred","34","2003"
"703",2003,35,0.0498369,"pred","35","2003"
"704",2003,36,0.0573534,"pred","36","2003"
"705",2003,37,0.0698679,"pred","37","2003"
"706",2003,38,0.0853905,"pred","38","2003"
"707",2003,39,0.0990118,"pred","39","2003"
"708",2003,40,0.10451,"pred","40","2003"
"709",2003,41,0.0979228,"pred","41","2003"
"710",2003,42,0.080089,"pred","42","2003"
"711",2003,43,0.0565913,"pred","43","2003"
"712",2003,44,0.034317,"pred","44","2003"
"713",2003,45,0.0298728,"pred","45","2003"
"714",2007,15,2.6316e-06,"pred","15","2007"
"715",2007,16,1.21993e-06,"pred","16","2007"
"716",2007,17,1.93437e-06,"pred","17","2007"
"717",2007,18,3.47155e-06,"pred","18","2007"
"718",2007,19,6.9994e-06,"pred","19","2007"
"719",2007,20,1.52152e-05,"pred","20","2007"
"720",2007,21,3.37316e-05,"pred","21","2007"
"721",2007,22,7.66845e-05,"pred","22","2007"
"722",2007,23,0.000166169,"pred","23","2007"
"723",2007,24,0.000363657,"pred","24","2007"
"724",2007,25,0.000768652,"pred","25","2007"
"725",2007,26,0.00163456,"pred","26","2007"
"726",2007,27,0.00336439,"pred","27","2007"
"727",2007,28,0.0066025,"pred","28","2007"
"728",2007,29,0.0120504,"pred","29","2007"
"729",2007,30,0.0199587,"pred","30","2007"
"730",2007,31,0.0298153,"pred","31","2007"
"731",2007,32,0.0405382,"pred","32","2007"
"732",2007,33,0.0508621,"pred","33","2007"
"733",2007,34,0.0601142,"pred","34","2007"
"734",2007,35,0.0680226,"pred","35","2007"
"735",2007,36,0.0747245,"pred","36","2007"
"736",2007,37,0.0807499,"pred","37","2007"
"737",2007,38,0.086716,"pred","38","2007"
"738",2007,39,0.0919371,"pred","39","2007"
"739",2007,40,0.0934215,"pred","40","2007"
"740",2007,41,0.0875796,"pred","41","2007"
"741",2007,42,0.0732132,"pred","42","2007"
"742",2007,43,0.0533448,"pred","43","2007"
"743",2007,44,0.0334222,"pred","44","2007"
"744",2007,45,0.0304877,"pred","45","2007"
"745",2009,15,3.86399e-06,"pred","15","2009"
"746",2009,16,1.9272e-06,"pred","16","2009"
"747",2009,17,2.96415e-06,"pred","17","2009"
"748",2009,18,4.61887e-06,"pred","18","2009"
"749",2009,19,7.22377e-06,"pred","19","2009"
"750",2009,20,1.14779e-05,"pred","20","2009"
"751",2009,21,1.85795e-05,"pred","21","2009"
"752",2009,22,3.48657e-05,"pred","22","2009"
"753",2009,23,7.24017e-05,"pred","23","2009"
"754",2009,24,0.000170027,"pred","24","2009"
"755",2009,25,0.0004052,"pred","25","2009"
"756",2009,26,0.000945363,"pred","26","2009"
"757",2009,27,0.0020168,"pred","27","2009"
"758",2009,28,0.00396673,"pred","28","2009"
"759",2009,29,0.00722588,"pred","29","2009"
"760",2009,30,0.0122236,"pred","30","2009"
"761",2009,31,0.0194003,"pred","31","2009"
"762",2009,32,0.029097,"pred","32","2009"
"763",2009,33,0.0409899,"pred","33","2009"
"764",2009,34,0.054145,"pred","34","2009"
"765",2009,35,0.0671634,"pred","35","2009"
"766",2009,36,0.0789421,"pred","36","2009"
"767",2009,37,0.0889776,"pred","37","2009"
"768",2009,38,0.0970031,"pred","38","2009"
"769",2009,39,0.101974,"pred","39","2009"
"770",2009,40,0.101513,"pred","40","2009"
"771",2009,41,0.0932826,"pred","41","2009"
"772",2009,42,0.0770086,"pred","42","2009"
"773",2009,43,0.0558839,"pred","43","2009"
"774",2009,44,0.0350987,"pred","44","2009"
"775",2009,45,0.0324095,"pred","45","2009"
"776",2011,15,4.46276e-06,"pred","15","2011"
"777",2011,16,2.75853e-06,"pred","16","2011"
"778",2011,17,4.32967e-06,"pred","17","2011"
"779",2011,18,6.81424e-06,"pred","18","2011"
"780",2011,19,1.0853e-05,"pred","19","2011"
"781",2011,20,1.74501e-05,"pred","20","2011"
"782",2011,21,2.85998e-05,"pred","21","2011"
"783",2011,22,4.87593e-05,"pred","22","2011"
"784",2011,23,8.45366e-05,"pred","23","2011"
"785",2011,24,0.000150586,"pred","24","2011"
"786",2011,25,0.000271419,"pred","25","2011"
"787",2011,26,0.000508751,"pred","26","2011"
"788",2011,27,0.000969326,"pred","27","2011"
"789",2011,28,0.00188541,"pred","28","2011"
"790",2011,29,0.00364781,"pred","29","2011"
"791",2011,30,0.00673552,"pred","30","2011"
"792",2011,31,0.0116495,"pred","31","2011"
"793",2011,32,0.0188962,"pred","32","2011"
"794",2011,33,0.0287494,"pred","33","2011"
"795",2011,34,0.0414223,"pred","34","2011"
"796",2011,35,0.0566956,"pred","35","2011"
"797",2011,36,0.0737209,"pred","36","2011"
"798",2011,37,0.0907638,"pred","37","2011"
"799",2011,38,0.105361,"pred","38","2011"
"800",2011,39,0.114526,"pred","39","2011"
"801",2011,40,0.115147,"pred","40","2011"
"802",2011,41,0.105398,"pred","41","2011"
"803",2011,42,0.0862852,"pred","42","2011"
"804",2011,43,0.0621381,"pred","43","2011"
"805",2011,44,0.0388683,"pred","44","2011"
"806",2011,45,0.0360013,"pred","45","2011"
"807",2013,15,4.10817e-06,"pred","15","2013"
"808",2013,16,2.51048e-06,"pred","16","2013"
"809",2013,17,4.01546e-06,"pred","17","2013"
"810",2013,18,6.65345e-06,"pred","18","2013"
"811",2013,19,1.15757e-05,"pred","19","2013"
"812",2013,20,2.08084e-05,"pred","20","2013"
"813",2013,21,3.79083e-05,"pred","21","2013"
"814",2013,22,7.02743e-05,"pred","22","2013"
"815",2013,23,0.000128571,"pred","23","2013"
"816",2013,24,0.000234269,"pred","24","2013"
"817",2013,25,0.000420135,"pred","25","2013"
"818",2013,26,0.000742072,"pred","26","2013"
"819",2013,27,0.00126415,"pred","27","2013"
"820",2013,28,0.0020609,"pred","28","2013"
"821",2013,29,0.00322376,"pred","29","2013"
"822",2013,30,0.00487585,"pred","30","2013"
"823",2013,31,0.00731375,"pred","31","2013"
"824",2013,32,0.0112407,"pred","32","2013"
"825",2013,33,0.0175914,"pred","33","2013"
"826",2013,34,0.0276089,"pred","34","2013"
"827",2013,35,0.0422689,"pred","35","2013"
"828",2013,36,0.0616722,"pred","36","2013"
"829",2013,37,0.0843182,"pred","37","2013"
"830",2013,38,0.106632,"pred","38","2013"
"831",2013,39,0.123315,"pred","39","2013"
"832",2013,40,0.12881,"pred","40","2013"
"833",2013,41,0.120192,"pred","41","2013"
"834",2013,42,0.0990411,"pred","42","2013"
"835",2013,43,0.0713246,"pred","43","2013"
"836",2013,44,0.0444969,"pred","44","2013"
"837",2013,45,0.0410663,"pred","45","2013"
"838",2015,15,5.30236e-06,"pred","15","2015"
"839",2015,16,2.72192e-06,"pred","16","2015"
"840",2015,17,4.12522e-06,"pred","17","2015"
"841",2015,18,6.50742e-06,"pred","18","2015"
"842",2015,19,1.08795e-05,"pred","19","2015"
"843",2015,20,1.92447e-05,"pred","20","2015"
"844",2015,21,3.49361e-05,"pred","21","2015"
"845",2015,22,6.69815e-05,"pred","22","2015"
"846",2015,23,0.000130271,"pred","23","2015"
"847",2015,24,0.000260022,"pred","24","2015"
"848",2015,25,0.000514476,"pred","25","2015"
"849",2015,26,0.000990967,"pred","26","2015"
"850",2015,27,0.0017941,"pred","27","2015"
"851",2015,28,0.00301852,"pred","28","2015"
"852",2015,29,0.00470957,"pred","29","2015"
"853",2015,30,0.00679962,"pred","30","2015"
"854",2015,31,0.00917635,"pred","31","2015"
"855",2015,32,0.0119384,"pred","32","2015"
"856",2015,33,0.0156046,"pred","33","2015"
"857",2015,34,0.0215433,"pred","34","2015"
"858",2015,35,0.0318386,"pred","35","2015"
"859",2015,36,0.0484635,"pred","36","2015"
"860",2015,37,0.0717138,"pred","37","2015"
"861",2015,38,0.0985381,"pred","38","2015"
"862",2015,39,0.122261,"pred","39","2015"
"863",2015,40,0.134611,"pred","40","2015"
"864",2015,41,0.130137,"pred","41","2015"
"865",2015,42,0.109582,"pred","42","2015"
"866",2015,43,0.0798358,"pred","43","2015"
"867",2015,44,0.0500685,"pred","44","2015"
"868",2015,45,0.0463191,"pred","45","2015"
"869",2017,15,7.93997e-06,"pred","15","2017"
"870",2017,16,4.35505e-06,"pred","16","2017"
"871",2017,17,6.48022e-06,"pred","17","2017"
"872",2017,18,9.72765e-06,"pred","18","2017"
"873",2017,19,1.50653e-05,"pred","19","2017"
"874",2017,20,2.4215e-05,"pred","20","2017"
"875",2017,21,3.99647e-05,"pred","21","2017"
"876",2017,22,6.99192e-05,"pred","22","2017"
"877",2017,23,0.000126686,"pred","23","2017"
"878",2017,24,0.000242699,"pred","24","2017"
"879",2017,25,0.000472572,"pred","25","2017"
"880",2017,26,0.000923231,"pred","26","2017"
"881",2017,27,0.00173318,"pred","27","2017"
"882",2017,28,0.00308681,"pred","28","2017"
"883",2017,29,0.00516234,"pred","29","2017"
"884",2017,30,0.00799457,"pred","30","2017"
"885",2017,31,0.0113906,"pred","31","2017"
"886",2017,32,0.0150665,"pred","32","2017"
"887",2017,33,0.0188098,"pred","33","2017"
"888",2017,34,0.0232383,"pred","34","2017"
"889",2017,35,0.0301701,"pred","35","2017"
"890",2017,36,0.0423888,"pred","36","2017"
"891",2017,37,0.0620755,"pred","37","2017"
"892",2017,38,0.0882416,"pred","38","2017"
"893",2017,39,0.115008,"pred","39","2017"
"894",2017,40,0.132749,"pred","40","2017"
"895",2017,41,0.133436,"pred","41","2017"
"896",2017,42,0.115676,"pred","42","2017"
"897",2017,43,0.0860281,"pred","43","2017"
"898",2017,44,0.0546814,"pred","44","2017"
"899",2017,45,0.0511197,"pred","45","2017"
"900",2019,15,1.00444e-05,"pred","15","2019"
"901",2019,16,5.4246e-06,"pred","16","2019"
"902",2019,17,8.26731e-06,"pred","17","2019"
"903",2019,18,1.29231e-05,"pred","18","2019"
"904",2019,19,2.10488e-05,"pred","19","2019"
"905",2019,20,3.53655e-05,"pred","20","2019"
"906",2019,21,6.02192e-05,"pred","21","2019"
"907",2019,22,0.000104588,"pred","22","2019"
"908",2019,23,0.000181584,"pred","23","2019"
"909",2019,24,0.000320723,"pred","24","2019"
"910",2019,25,0.000568373,"pred","25","2019"
"911",2019,26,0.00101356,"pred","26","2019"
"912",2019,27,0.0017684,"pred","27","2019"
"913",2019,28,0.0029949,"pred","28","2019"
"914",2019,29,0.00487765,"pred","29","2019"
"915",2019,30,0.00753238,"pred","30","2019"
"916",2019,31,0.0109582,"pred","31","2019"
"917",2019,32,0.0150465,"pred","32","2019"
"918",2019,33,0.0195848,"pred","33","2019"
"919",2019,34,0.0247362,"pred","34","2019"
"920",2019,35,0.031479,"pred","35","2019"
"921",2019,36,0.041976,"pred","36","2019"
"922",2019,37,0.0587762,"pred","37","2019"
"923",2019,38,0.0824762,"pred","38","2019"
"924",2019,39,0.108963,"pred","39","2019"
"925",2019,40,0.129131,"pred","40","2019"
"926",2019,41,0.13363,"pred","41","2019"
"927",2019,42,0.118979,"pred","42","2019"
"928",2019,43,0.0904794,"pred","43","2019"
"929",2019,44,0.0585325,"pred","44","2019"
"930",2019,45,0.0557363,"pred","45","2019"
